run_id,timestamp,server_base_url,model_id,benchmark_id,benchmark_name,benchmark_category,prompt_id,prompt,choices,expected_answer,raw_output,normalized_output,is_correct,score,latency_ms,error
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_010#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] In finance, duration of a bond is most directly related to which risk?

Options:
A. Operational fraud risk
B. Sensitivity of bond price to interest-rate changes
C. Probability of a data breach
D. Currency denomination only
E. Equity voting rights
F. Tax filing frequency
G. Inventory turnover
H. Accounting depreciation method
I. Market microstructure latency
J. Share dilution from warrants only

Answer with only the option letter.",A. Operational fraud risk | B. Sensitivity of bond price to interest-rate changes | C. Probability of a data breach | D. Currency denomination only | E. Equity voting rights | F. Tax filing frequency | G. Inventory turnover | H. Accounting depreciation method | I. Market microstructure latency | J. Share dilution from warrants only,B,B,B,true,1,90,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_011#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A p-value is best interpreted as which quantity under the null hypothesis?

Options:
A. The probability the null hypothesis is true
B. The probability the alternative hypothesis is true
C. The probability of observing a statistic at least as extreme as the one observed
D. The posterior probability of the model
E. The size of the treatment effect
F. The probability that replication is guaranteed
G. The fraction of observations that are outliers
H. The confidence level
I. The variance of the estimator
J. The Type II error rate exactly

Answer with only the option letter.",A. The probability the null hypothesis is true | B. The probability the alternative hypothesis is true | C. The probability of observing a statistic at least as extreme as the one observed | D. The posterior probability of the model | E. The size of the treatment effect | F. The probability that replication is guaranteed | G. The fraction of observations that are outliers | H. The confidence level | I. The variance of the estimator | J. The Type II error rate exactly,C,C,C,true,1,142,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_012#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] In operating systems, copy-on-write after fork mainly delays which action until a page is modified?

Options:
A. Network routing
B. Physical copying of memory pages
C. Parsing of command-line arguments
D. CPU instruction decoding
E. Filesystem formatting
F. Disk encryption key rotation
G. Kernel compilation
H. Process scheduling forever
I. DNS resolution
J. Cache invalidation for all devices

Answer with only the option letter.",A. Network routing | B. Physical copying of memory pages | C. Parsing of command-line arguments | D. CPU instruction decoding | E. Filesystem formatting | F. Disk encryption key rotation | G. Kernel compilation | H. Process scheduling forever | I. DNS resolution | J. Cache invalidation for all devices,B,B,B,true,1,89,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_013#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A legal rule is applied retroactively to events completed before the rule was announced. Which term best describes that timing?

Options:
A. Prospective application
B. Interlocutory review
C. Retroactive application
D. Mootness
E. Standing
F. Ripeness
G. Venue transfer
H. Collateral estoppel only
I. Original jurisdiction
J. Strict liability

Answer with only the option letter.",A. Prospective application | B. Interlocutory review | C. Retroactive application | D. Mootness | E. Standing | F. Ripeness | G. Venue transfer | H. Collateral estoppel only | I. Original jurisdiction | J. Strict liability,C,C,C,true,1,99,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_014#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Which biological process directly produces messenger RNA from a DNA template?

Options:
A. Translation
B. Transcription
C. Glycolysis
D. Meiosis II
E. Oxidative phosphorylation
F. Endocytosis
G. Apoptosis
H. Chromatography
I. Ubiquitination only
J. Allosteric inhibition

Answer with only the option letter.",A. Translation | B. Transcription | C. Glycolysis | D. Meiosis II | E. Oxidative phosphorylation | F. Endocytosis | G. Apoptosis | H. Chromatography | I. Ubiquitination only | J. Allosteric inhibition,B,B,B,true,1,101,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_015#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] In information theory, a lossless compression code cannot have average length below which quantity in the ideal limit?

Options:
A. Variance
B. Entropy of the source
C. Mean absolute deviation
D. Euclidean norm
E. Clock speed
F. Page rank
G. Nyquist frequency only
H. The sample maximum
I. The checksum
J. The Hamming distance between all pairs

Answer with only the option letter.",A. Variance | B. Entropy of the source | C. Mean absolute deviation | D. Euclidean norm | E. Clock speed | F. Page rank | G. Nyquist frequency only | H. The sample maximum | I. The checksum | J. The Hamming distance between all pairs,B,B,B,true,1,96,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_016#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A Nash equilibrium in a normal-form game is a strategy profile where what condition holds?

Options:
A. Every player receives the same payoff
B. No player can improve payoff by unilaterally deviating
C. The game must be zero-sum
D. All strategies are strictly dominated
E. The outcome maximizes total social welfare by definition
F. Players move in a fixed sequence only
G. Mixed strategies are forbidden
H. At least one player has perfect information
I. The equilibrium is always unique
J. The game must have two players

Answer with only the option letter.",A. Every player receives the same payoff | B. No player can improve payoff by unilaterally deviating | C. The game must be zero-sum | D. All strategies are strictly dominated | E. The outcome maximizes total social welfare by definition | F. Players move in a fixed sequence only | G. Mixed strategies are forbidden | H. At least one player has perfect information | I. The equilibrium is always unique | J. The game must have two players,B,B,B,true,1,130,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,bbh_sample,BBH-inspired local sample,reasoning:hard,bbh_local_001#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Evaluate the boolean expression: not (True and False).

Options:
A. True
B. False

Answer with only the option letter.",A. True | B. False,A,B,B,false,0,81,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,bbh_sample,BBH-inspired local sample,reasoning:hard,bbh_local_002#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] If today is Wednesday, what day is it three days after tomorrow?

Options:
A. Friday
B. Saturday
C. Sunday
D. Monday

Answer with only the option letter.",A. Friday | B. Saturday | C. Sunday | D. Monday,C,B,B,false,0,87,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,bbh_sample,BBH-inspired local sample,reasoning:hard,bbh_local_003#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Sort these words alphabetically: pear, apple, grape.

Options:
A. apple, grape, pear
B. grape, pear, apple
C. pear, grape, apple
D. apple, pear, grape

Answer with only the option letter.","A. apple, grape, pear | B. grape, pear, apple | C. pear, grape, apple | D. apple, pear, grape",A,D,D,false,0,99,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,bbh_sample,BBH-inspired local sample,reasoning:hard,bbh_local_004#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A box contains a smaller box. The smaller box contains a key. Where is the key?

Options:
A. Inside the smaller box
B. Outside both boxes
C. Only inside the larger box but not the smaller box
D. On top of both boxes

Answer with only the option letter.",A. Inside the smaller box | B. Outside both boxes | C. Only inside the larger box but not the smaller box | D. On top of both boxes,A,A,A,true,1,86,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,bbh_sample,BBH-inspired local sample,reasoning:hard,bbh_local_005#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Which option has exactly three vowels?

Options:
A. education
B. banana
C. chair
D. sky

Answer with only the option letter.",A. education | B. banana | C. chair | D. sky,B,D,D,false,0,166,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,openbookqa_sample,OpenBookQA-inspired local sample,science:openbook,openbookqa_local_001#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Plants need sunlight mainly because sunlight provides energy for which process?

Options:
A. Photosynthesis
B. Rusting
C. Melting
D. Evaporation of metal

Answer with only the option letter.",A. Photosynthesis | B. Rusting | C. Melting | D. Evaporation of metal,A,A,A,true,1,86,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,openbookqa_sample,OpenBookQA-inspired local sample,science:openbook,openbookqa_local_002#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A magnet will most likely attract which object?

Options:
A. Iron nail
B. Wooden spoon
C. Plastic cup
D. Paper towel

Answer with only the option letter.",A. Iron nail | B. Wooden spoon | C. Plastic cup | D. Paper towel,A,A. A.,A,true,1,100,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,openbookqa_sample,OpenBookQA-inspired local sample,science:openbook,openbookqa_local_003#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Which object is designed to measure temperature?

Options:
A. Thermometer
B. Compass
C. Ruler
D. Scale for mass

Answer with only the option letter.",A. Thermometer | B. Compass | C. Ruler | D. Scale for mass,A,A,A,true,1,90,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,openbookqa_sample,OpenBookQA-inspired local sample,science:openbook,openbookqa_local_004#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A shadow forms when light is blocked by what kind of object?

Options:
A. Opaque object
B. A sound wave
C. A smell
D. A magnetic field only

Answer with only the option letter.",A. Opaque object | B. A sound wave | C. A smell | D. A magnetic field only,A,A. A opaque object,A,true,1,117,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,openbookqa_sample,OpenBookQA-inspired local sample,science:openbook,openbookqa_local_005#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Which material is commonly used as an insulator around electrical wires?

Options:
A. Rubber
B. Copper
C. Aluminum
D. Salt water

Answer with only the option letter.",A. Rubber | B. Copper | C. Aluminum | D. Salt water,A,A,A,true,1,120,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_001#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A weak acid buffer has pH exactly equal to the acid's pKa. According to the Henderson-Hasselbalch equation, what is the ratio of conjugate base to weak acid?

Options:
A. 10 to 1
B. 1 to 1
C. 1 to 10
D. The ratio is undefined because pH equals pKa

Answer with only the option letter.",A. 10 to 1 | B. 1 to 1 | C. 1 to 10 | D. The ratio is undefined because pH equals pKa,B,D,D,false,0,97,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_002#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] For an enzyme following Michaelis-Menten kinetics, the substrate concentration equals Km when the reaction velocity has what relationship to Vmax?

Options:
A. Velocity is zero
B. Velocity equals Vmax
C. Velocity equals one half of Vmax
D. Velocity equals twice Vmax

Answer with only the option letter.",A. Velocity is zero | B. Velocity equals Vmax | C. Velocity equals one half of Vmax | D. Velocity equals twice Vmax,C,B,B,false,0,84,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_003#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] In SDS-PAGE, proteins are coated with detergent so their charge-to-mass ratios are similar. The gel primarily separates denatured proteins by what property?

Options:
A. Approximate molecular mass
B. Native quaternary structure
C. Isoelectric point only
D. Enzymatic activity

Answer with only the option letter.",A. Approximate molecular mass | B. Native quaternary structure | C. Isoelectric point only | D. Enzymatic activity,A,A,A,true,1,90,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_004#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] In proton NMR, a proton near an electronegative atom often resonates downfield. What is the usual physical explanation?

Options:
A. The proton gains extra neutrons
B. The applied magnetic field disappears locally
C. The molecule stops tumbling
D. Electron withdrawal deshields the proton

Answer with only the option letter.",A. The proton gains extra neutrons | B. The applied magnetic field disappears locally | C. The molecule stops tumbling | D. Electron withdrawal deshields the proton,D,D,D,true,1,85,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_005#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A competitive inhibitor binds the active site reversibly. In a Lineweaver-Burk interpretation, which kinetic parameter changes in the classic simple model?

Options:
A. Vmax decreases while Km is unchanged
B. Vmax increases while Km decreases
C. Apparent Km increases while Vmax is unchanged
D. Both Km and Vmax become zero

Answer with only the option letter.",A. Vmax decreases while Km is unchanged | B. Vmax increases while Km decreases | C. Apparent Km increases while Vmax is unchanged | D. Both Km and Vmax become zero,C,"A competitive inhibitor binds to the active site of an enzyme, competing directly with the substrate for binding. This mechanism prevents the formation of the ES complex without permanently altering the catalytic efficiency or maximum velocity ($V_{max}$). Since $V_{max} = k_{cat}[E]_T$ (where $[E]_T$ is the total enzyme concentration), and competitive inhibitors do not change the number of free enzyme molecules, $V_{max}$ remains unchanged.

However, because the inhibitor competes with the substrate for binding at the active site, it effectively reduces the apparent affinity of the enzyme-substrate complex. In the Lineweaver-Burk plot (1/V vs 1/[S]), a competitive inhibitor shifts the line to the right and up relative to the uninhibited curve. This shift indicates that the reciprocal of the Michaelis constant ($1/K_m$) increases, which means $K_m$ itself increases.

Therefore, in the classic simple model:
- **Vmax** remains unchanged (Option A is incorrect).
- **Km** increases due to competition with the substrate (Option C describes this correctly).
- Option B and D are incorrect as competitive inhibitors do not increase Vmax or make Km zero.

The correct option is C.",C,true,1,1031,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_006#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] In the common CRISPR-Cas9 system from Streptococcus pyogenes, targeting requires a guide sequence complementary to the DNA target and which adjacent feature?

Options:
A. A ribosome binding site
B. A PAM sequence such as NGG
C. A poly-A tail
D. A telomere repeat

Answer with only the option letter.",A. A ribosome binding site | B. A PAM sequence such as NGG | C. A poly-A tail | D. A telomere repeat,B,B,B,true,1,175,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_007#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] An autosomal recessive disorder has affected frequency q^2 = 0.01 in a Hardy-Weinberg population. Approximately what fraction of the population are carriers?

Options:
A. 0.01
B. 0.09
C. 0.10
D. 0.18

Answer with only the option letter.",A. 0.01 | B. 0.09 | C. 0.10 | D. 0.18,D,D,D,true,1,76,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_008#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] For electromagnetic radiation, photon energy is inversely proportional to wavelength. Which photon has the greatest energy?

Options:
A. A 300 nm photon
B. A 600 nm photon
C. A 900 nm photon
D. A 1200 nm photon

Answer with only the option letter.",A. A 300 nm photon | B. A 600 nm photon | C. A 900 nm photon | D. A 1200 nm photon,A,D,D,false,0,86,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_009#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A single-step SN2 substitution at a chiral carbon proceeds through backside attack. What stereochemical outcome is expected at that center?

Options:
A. Retention of configuration
B. Racemization from a planar carbocation
C. Inversion of configuration
D. No stereochemical change is possible

Answer with only the option letter.",A. Retention of configuration | B. Racemization from a planar carbocation | C. Inversion of configuration | D. No stereochemical change is possible,C,C,C,true,1,88,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_010#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A buffer resists pH change most effectively when the solution pH is closest to which value?

Options:
A. The boiling point of the solvent
B. The pKa of the conjugate acid-base pair
C. The molecular mass of the acid
D. The absolute temperature in kelvin

Answer with only the option letter.",A. The boiling point of the solvent | B. The pKa of the conjugate acid-base pair | C. The molecular mass of the acid | D. The absolute temperature in kelvin,B,B,B,true,1,79,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_011#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] During a standard PCR cycle, what is the purpose of the high-temperature denaturation step?

Options:
A. Separate double-stranded DNA into single strands
B. Ligate primers to the template
C. Digest contaminating RNA
D. Measure fluorescence after sequencing

Answer with only the option letter.",A. Separate double-stranded DNA into single strands | B. Ligate primers to the template | C. Digest contaminating RNA | D. Measure fluorescence after sequencing,A,A,A,true,1,96,
72ffbd19-3887-46c2-a77d-d9cd4bf7d2b7,2026-06-05T09:29:20.407Z,http://192.168.111.36:1234/v1,qwen3.5-0.8b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_012#sample-1,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] At constant temperature and pressure, a chemical process with negative Gibbs free energy change is thermodynamically described as what?

Options:
A. Nonspontaneous under those conditions
B. At equilibrium with no net driving force
C. Spontaneous under those conditions
D. Forbidden by conservation of mass

Answer with only the option letter.",A. Nonspontaneous under those conditions | B. At equilibrium with no net driving force | C. Spontaneous under those conditions | D. Forbidden by conservation of mass,C,C,C,true,1,174,
